,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4314808422506041,0.02157404211253021,43454.78080773214,2172.739040386607,25.0,1,-0.05,0.05,0.4070816458465474,315.67862886161663,63.13572577232332,0,0.95,0.1,-0.05
Indirect Heating Oil,0.04746289264756645,0.002373144632378323,9118.053158439765,455.9026579219883,25.0,1,-0.05,0.05,0.4200823747095656,131.8944561997461,26.378891239949212,0,0.95,0.1,-0.05
Indirect Heating Gas,0.04746289264756645,0.002373144632378323,10047.117707973763,502.35588539868826,25.0,1,-0.05,0.05,0.5588683050100288,275.3480321625053,55.06960643250107,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5333103210217466,0.02666551605108733,43454.78080773214,2172.739040386607,25.0,1,-0.05,0.05,0.42157860908375744,395.5509098603469,79.11018197206941,0,0.9,0.1,-0.05
Indirect Heating Electric,0.06903693476009665,0.0034518467380048323,7731.618916120125,386.58094580600624,25.0,1,-0.05,0.05,0.9,874.6624629707999,174.93249259415995,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.8629616845012081,0.04314808422506041,0.0,0.0,20.0,1,-0.05,0.05,0.5355612027843253,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),0.9432171211598204,0.04716085605799103,26505.60627545737,1325.2803137728686,20.0,1,-0.432959407,0.05,3.0,874.6624629707999,174.93249259415995,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.18985157059026567,0.009492578529513287,5430.428028995512,271.5214014497757,15.0,1,-0.05,0.05,0.573735230763256,315.67862886161663,63.13572577232332,0,0.9,0.1,-0.05
Direct Heating Oil,0.01294442526751812,0.0006472212633759063,2275.0243198136004,113.75121599068001,15.0,1,-0.05,0.05,0.4685248017300314,131.8944561997461,26.378891239949212,0,0.9,0.1,-0.05
Direct Heating Gas,0.01294442526751812,0.0006472212633759063,2275.0243198136004,113.75121599068001,15.0,1,-0.05,0.05,0.4625530641145661,275.3480321625053,55.06960643250107,0,0.95,0.1,-0.05
Direct Heating Biomass,0.18985157059026567,0.009492578529513287,5430.428028995512,271.5214014497757,15.0,1,-0.05,0.05,0.6770080699079416,395.5509098603469,79.11018197206941,0,0.9,0.1,-0.05
Direct Heating Electric,0.051777701070072485,0.002588885053503624,1361.649982740766,68.08249913703831,12.5,1,-0.05,0.05,0.5506328842032858,874.6624629707999,174.93249259415995,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.8629616845012081,0.04314808422506041,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
