Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
14 Construction,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
15 Rail transport,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
16 Road transport,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
17 Domestic aviation,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
18 Other transp. serv.,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
19 Households,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
"20 Agriculture, forestry",341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
21 Fishing,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
22 Other final use,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
23 Non-energy use,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
24 Aviation bunkers,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
25 Marine bunkers,341.7899,351.0458,357.6077,353.5042,350.6974,338.8729,336.0417,345.1838,354.3447,354.9145,346.1899,353.4389,519.07,572.7577,542.9651,514.6141,516.4941,518.3705,520.3637,522.3329,524.3713,540.3672,556.7452,573.6311,590.8997,608.6241,626.884,645.6639,664.887,684.6926,705.1209,725.9622,747.4498,769.6272,792.2644,815.5962,839.4966,864.1105,889.3768,915.3364,942.1847
