,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4082965866405357,0.0204148293320267,41119.87587783767,2055.993793891884,25.0,1,-0.05,0.05,0.5377809223085153,132.82725978051442,26.56545195610288,0,0.9703846153846154,0.013387267641727442,-0.05
Indirect Heating Oil,0.0449126245304589,0.0022456312265229,8628.123468887801,431.4061734443901,25.0,1,-0.05,0.05,0.5749596990519534,149.918656278797,29.9837312557594,0,0.9768538461538462,0.012945317400649168,-0.05
Indirect Heating Gas,0.0449126245304589,0.0022456312265229,9507.267679242204,475.3633839621102,25.0,1,-0.05,0.05,0.6577557640340761,100.3851051352936,20.07702102705872,0,0.9813999999999999,0.01250933852351345,-0.05
Indirect Heating Biomass,0.5046545810877021,0.0252327290543851,41119.87587783767,2055.993793891884,25.0,1,-0.05,0.05,0.573372428398885,83.34095668928542,16.66819133785709,0,0.9116666666666666,0.00867163414004405,-0.05
Indirect Heating Electric,0.0653274538624857,0.0032663726931242,7316.184876694432,365.80924383472166,25.0,1,-0.05,0.05,0.9,471.93172488900063,94.38634497780012,0,0.9878205128205128,0.0028867513459481316,-0.05
Indirect Heating Steam Distributed,0.8165931732810714,0.0408296586640535,0.0,0.0,20.0,1,-0.05,0.05,0.7167688187190651,0.0,0.0,0,1.0,0.0,-0.05
Heat Pumps (Electricity),0.8925363383962109,0.0446268169198105,25081.41152376286,1254.0705761881434,20.0,1,-0.432959407,0.05,3.0,471.93172488900063,94.38634497780012,0,0.9838461538461538,0.0113249475879504,-0.432959407
Direct Heating Coal,0.1796504981218357,0.0089825249060917,5138.64118895966,256.932059447983,15.0,1,-0.05,0.05,0.2457392545951674,132.82725978051442,26.56545195610288,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Oil,0.012248897599216,0.0006124448799608,2152.783097991181,107.63915489955906,15.0,1,-0.05,0.05,0.4079480734431205,149.918656278797,29.9837312557594,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Gas,0.012248897599216,0.0006124448799608,2152.783097991181,107.63915489955906,15.0,1,-0.05,0.05,0.4417476854591362,100.3851051352936,20.07702102705872,0,0.9878846153846155,0.012115384615384639,-0.05
Direct Heating Biomass,0.1796504981218357,0.0089825249060917,5138.64118895966,256.932059447983,15.0,1,-0.05,0.05,0.1128926314344516,83.34095668928542,16.66819133785709,0,0.9293589743589744,0.033969036835195206,-0.05
Direct Heating Electric,0.0489955903968642,0.0024497795198432,1288.486036256737,64.42430181283684,12.5,1,-0.05,0.05,0.5497686306603387,471.93172488900063,94.38634497780012,0,0.9902564102564102,0.016876392484004476,-0.05
Direct Heating Steam Distributed,0.8165931732810714,0.0408296586640535,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.0,-0.05
