,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4209108510817409,0.021045542554087047,42390.26854112299,2119.51342705615,25.0,1,-0.05,0.05,0.18174016590223308,69.88322986440124,13.976645972880249,0,0.95,0.1,-0.05
Indirect Heating Oil,0.0463001936189915,0.002315009680949575,8894.688105059351,444.73440525296746,25.0,1,-0.05,0.05,0.5764031537301809,161.95908212165762,32.391816424331516,0,0.95,0.1,-0.05
Indirect Heating Gas,0.0463001936189915,0.002315009680949575,9800.993349608554,490.04966748042773,25.0,1,-0.05,0.05,0.21862873598399304,63.35364591842293,12.670729183684585,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5202458119370318,0.02601229059685159,42390.26854112299,2119.51342705615,25.0,1,-0.05,0.05,0.18521461025036398,81.26458095082505,16.252916190165006,0,0.9,0.1,-0.05
Indirect Heating Electric,0.06734573617307854,0.0033672868086539274,7542.2173583634985,377.11086791817496,25.0,1,-0.05,0.05,0.9,460.7975820944291,92.1595164188858,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.8418217021634818,0.042091085108174095,0.0,0.0,20.0,1,-0.05,0.05,0.4735132836273995,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),0.9201111204646856,0.04600555602323428,25856.298132839467,1292.8149066419735,20.0,1,-0.432959407,0.05,3.0,460.7975820944291,92.1595164188858,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.18520077447596608,0.0092600387237983,5297.398770940314,264.8699385470158,15.0,1,-0.05,0.05,0.12546655992095346,69.88322986440124,13.976645972880249,0,0.9,0.1,-0.05
Direct Heating Oil,0.012627325532452226,0.0006313662766226113,2219.2930228133678,110.96465114066844,15.0,1,-0.05,0.05,0.4182830246623419,161.95908212165762,32.391816424331516,0,0.9,0.1,-0.05
Direct Heating Gas,0.012627325532452226,0.0006313662766226113,2219.2930228133678,110.96465114066844,15.0,1,-0.05,0.05,0.2973794935719274,63.35364591842293,12.670729183684585,0,0.95,0.1,-0.05
Direct Heating Biomass,0.18520077447596608,0.0092600387237983,5297.398770940314,264.8699385470158,15.0,1,-0.05,0.05,0.11289263143445169,81.26458095082505,16.252916190165006,0,0.9,0.1,-0.05
Direct Heating Electric,0.050509302129808906,0.002525465106490445,1328.2936274097144,66.41468137048574,12.5,1,-0.05,0.05,0.37994215817163807,460.7975820944291,92.1595164188858,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.8418217021634818,0.042091085108174095,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
